Tool URL,Prediction,Classification By Experts,Accuracy,,,Summary
http://dbpedia.org/resource/Data-intensive_computing,Concept,Concept,TRUE,,,"Data-intensive computing is a class of parallel computing applications which use a data parallel approach to process large volumes of data typically terabytes or petabytes in size and typically referred to as big data. Computing applications which devote most of their execution time to computational requirements are deemed compute-intensive, whereas computing applications which require large volumes of data and devote most of their processing time to I/O and manipulation of data are deemed data-intensive."
http://dbpedia.org/resource/Information_technology,Concept,Concept,TRUE,,,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of data and information. IT forms part of information and communications technology (ICT). An information technology system (IT system) is generally an information system, a communications system, or, more specifically speaking, a computer system ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ including all hardware, software, and peripheral equipment ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿"
http://dbpedia.org/resource/Val_IT,Concept,Tool,FALSE,,,"Val IT is a governance framework that can be used to create business value from IT investments. It consists of a set of guiding principles and a number of processes and best practices that are further defined as a set of key management practices to support and help executive management and boards at an enterprise level. The latest release of the framework, published by (ITGI), based on the experience of global practitioners and academics, practices and methodologies was named Enterprise Value: Governance of IT Investments, The Val IT Framework 2.0. It covers processes and key management practices for three specific domains and goes beyond new investments to include IT services, assets, other resources and principles and processes for IT portfolio management."
http://dbpedia.org/resource/Jig_(Tool),Concept,Tool,FALSE,,,A jig is a type of custom-made tool used to control the location and/or motion of parts or other tools.
http://dbpedia.org/resource/Von_Neumann_universal_constructor,Concept,Tool,FALSE,,,"John von Neumann's universal constructor is a self-replicating machine in a cellular automaton (CA) environment. It was designed in the 1940s, without the use of a computer. The fundamental details of the machine were published in von Neumann's book Theory of Self-Reproducing Automata, completed in 1966 by Arthur W. Burks after von Neumann's death. While typically not as well known as von Neumann's other work, it is regarded as foundational for automata theory, complex systems, and artificial life. Indeed, Nobel Laureate Sydney Brenner considered Von Neumann's work on self-reproducing automata (together with Turing's work on computing machines) central to biological theory as well, allowing us to ""discipline our thoughts about machines, both natural and artificial."""
http://dbpedia.org/resource/Wind_tunnel,Concept,Tool,FALSE,,,"Wind tunnels are large tubes with air blowing through them which are used to replicate the interaction between air and an object flying through the air or moving along the ground. Researchers use wind tunnels to learn more about how an aircraft will fly. NASA uses wind tunnels to test scale models of aircraft and spacecraft. Some wind tunnels are large enough to contain full-size versions of vehicles. The wind tunnel moves air around an object, making it seem as if the object is flying."
http://dbpedia.org/resource/Non-standard_calculus,Concept,Concept,TRUE,,,"In mathematics, nonstandard calculus is the modern application of infinitesimals, in the sense of nonstandard analysis, to infinitesimal calculus. It provides a rigorous justification for some arguments in calculus that were previously considered merely heuristic."
http://dbpedia.org/resource/Cardinality,Concept,Concept,TRUE,,,"In mathematics, the cardinality of a set is a measure of the number of elements of the set. For example, the set contains 3 elements, and therefore has a cardinality of 3. Beginning in the late 19th century, this concept was generalized to infinite sets, which allows one to distinguish between different types of infinity, and to perform arithmetic on them. There are two approaches to cardinality: one which compares sets directly using bijections and injections, and another which uses cardinal numbers.The cardinality of a set is also called its size, when no confusion with other notions of size is possible."
http://dbpedia.org/resource/J_(programming_language),Concept,Tool,FALSE,,,"The J programming language, developed in the early 1990s by Kenneth E. Iverson and Roger Hui, is an array programming language based primarily on APL (also by Iverson). To avoid repeating the APL special-character problem, J uses only the basic ASCII character set, resorting to the use of the dot and colon as inflections to form short words similar to digraphs. Most such primary (or primitive) J words serve as mathematical symbols, with the dot or colon extending the meaning of the basic characters available. Also, many characters which in other languages often must be paired (such as [] {} """" `` or <>) are treated by J as stand-alone words or, when inflected, as single-character roots of multi-character words."
http://dbpedia.org/resource/Real_projective_line,Concept,Concept,TRUE,,,"In geometry, a real projective line is a projective line over the real numbers. It is an extension of the usual concept of a line that has been historically introduced to solve a problem set by visual perspective: two parallel lines do not intersect but seem to intersect ""at infinity"". For solving this problem, points at infinity have been introduced, in such a way that in a real projective plane, two distinct projective lines meet in exactly one point. The set of these points at infinity, the ""horizon"" of the visual perspective in the plane, is a real projective line. It is the set of directions emanating from an observer situated at any point, with opposite directions identified."
http://dbpedia.org/resource/Search_algorithm,Concept,Concept,TRUE,,,"In computer science, a search algorithm is an algorithm designed to solve a search problem. Search algorithms work to retrieve information stored within particular data structure, or calculated in the search space of a problem domain, with either discrete or continuous values. algorithms are Although search engines use search algorithms, they belong to the study of information retrieval, not algorithmics."
http://dbpedia.org/resource/Shape_of_the_universe,Concept,Concept,TRUE,,,"The shape of the universe, in physical cosmology, is the and of the universe. The local features of the geometry of the universe are primarily described by its curvature, whereas the topology of the universe describes general global properties of its shape as a continuous object. The spatial curvature is defined by general relativity, which describes how spacetime is curved due to the effect of gravity. The spatial topology cannot be determined from its curvature, due to the fact that there exist locally indistinguishable spaces that may be endowed with different topological invariants."
http://dbpedia.org/resource/Characteristic_mode_analysis,Concept,Concept,TRUE,,,"Characteristic modes (CM) form a set of functions which, under specific boundary conditions, diagonalizes operator relating field and induced sources. Under certain conditions, the set of the CM is unique and complete (at least theoretically) and thereby capable of describing the behavior of a studied object in full. This article deals with characteristic mode decomposition in electromagnetics, a domain in which the CM theory has originally been proposed."
http://dbpedia.org/resource/Particle_accelerator,Concept,Concept,TRUE,,,"A particle accelerator is a machine that uses electromagnetic fields to propel charged particles to very high speeds and energies, and to contain them in well-defined beams. Large accelerators are used for fundamental research in particle physics. The largest accelerator currently active is the Large Hadron Collider (LHC) near Geneva, Switzerland, operated by the CERN. It is a collider accelerator, which can accelerate two beams of protons to an energy of 6.5 TeV and cause them to collide head-on, creating center-of-mass energies of 13 TeV. Other powerful accelerators are, RHIC at Brookhaven National Laboratory in New York and, formerly, the Tevatron at Fermilab, Batavia, Illinois. Accelerators are also used as synchrotron light sources for the study of condensed matter physics. Smaller pa"
http://dbpedia.org/resource/Computer-generated_imagery,Concept,Concept,TRUE,,,"Computer-generated imagery (CGI) is the use of computer graphics to create or contribute to images in art, printed media, video games, simulators, and visual effects in films, television programs, shorts, commercials, and videos. The images may be static (still images) or dynamic (moving images), in which case CGI is also called computer animation. CGI may be two-dimensional (2D), although the term ""CGI"" is most commonly used to refer to the 3-D computer graphics used for creating characters, scenes and special effects in films and television, which is described as ""CGI animation""."
http://dbpedia.org/resource/X-ray_crystallography,Concept,Concept,TRUE,,,"X-ray crystallography is the experimental science determining the atomic and molecular structure of a crystal, in which the crystalline structure causes a beam of incident X-rays to diffract into many specific directions. By measuring the angles and intensities of these diffracted beams, a crystallographer can produce a three-dimensional picture of the density of electrons within the crystal. From this electron density, the mean positions of the atoms in the crystal can be determined, as well as their chemical bonds, their crystallographic disorder, and various other information."
http://dbpedia.org/resource/Cyclonic_separation,Concept,Concept,TRUE,,,"Cyclonic separation is a method of removing particulates from an air, gas or liquid stream, without the use of filters, through vortex separation. When removing particulate matter from liquid, a hydrocyclone is used; while from gas, a gas cyclone is used. Rotational effects and gravity are used to separate mixtures of solids and fluids. The method can also be used to separate fine droplets of liquid from a gaseous stream."
http://dbpedia.org/resource/Operator_(mathematics),Concept,Concept,TRUE,,,"In mathematics, an operator is generally a mapping or function that acts on elements of a space to produce elements of another space (possibly the same space, sometimes required to be the same space). There is no general definition of an operator, but the term is often used in place of function when the domain is a set of functions or other structured objects. Also, the domain of an operator is often difficult to be explicitly characterized (for example in the case of an integral operator), and may be extended to related objects (an operator that acts on functions may act also on differential equations whose solutions are functions that satisfy the equation). See Operator (physics) for other examples."
http://dbpedia.org/resource/Recursion_(computer_science),Concept,Concept,TRUE,,,"In computer science, recursion is a method of solving a computational problem where the solution depends on solutions to smaller instances of the same problem. Recursion solves such recursive problems by using functions that call themselves from within their own code. The approach can be applied to many types of problems, and recursion is one of the central ideas of computer science. ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Niklaus Wirt"
http://dbpedia.org/resource/Firmware,Concept,Concept,TRUE,,,"In computing, firmware is a specific class of computer software that provides the low-level control for a device's specific hardware. Firmware, such as the BIOS of a personal computer, may contain basic functions of a device, and may provide hardware abstraction services to higher-level software such as operating systems. For less complex devices, firmware may act as the device's complete operating system, performing all control, monitoring and data manipulation functions. Typical examples of devices containing firmware are embedded systems (running embedded software), home and personal-use appliances, computers, and computer peripherals."
http://dbpedia.org/resource/Nondeterministic_algorithm,Concept,Concept,TRUE,,,"In computer programming, a nondeterministic algorithm is an algorithm that, even for the same input, can exhibit different behaviors on different runs, as opposed to a deterministic algorithm. There are several ways an algorithm may behave differently from run to run. A concurrent algorithm can perform differently on different runs due to a race condition. A probabilistic algorithm's behaviors depends on a random number generator. An algorithm that solves a problem in nondeterministic polynomial time can run in polynomial time or exponential time depending on the choices it makes during execution. The nondeterministic algorithms are often used to find an approximation to a solution, when the exact solution would be too costly to obtain using a deterministic one."
http://dbpedia.org/resource/Aircraft,Concept,Concept,TRUE,,,"An aircraft is a vehicle that is able to fly by gaining support from the air. It counters the force of gravity by using either static lift or by using the dynamic lift of an airfoil, or in a few cases the downward thrust from jet engines. Common examples of aircraft include airplanes, helicopters, airships (including blimps), gliders, paramotors, and hot air balloons."
http://dbpedia.org/resource/Flight_envelope_protection,Concept,Concept,TRUE,,,"Flight envelope protection is a human machine interface extension of an aircraft's control system that prevents the pilot of an aircraft from making control commands that would force the aircraft to exceed its structural and aerodynamic operating limits. It is used in some form in all modern commercial fly-by-wire aircraft. The professed advantage of flight envelope protection systems is that they restrict a pilot's excessive control inputs, whether in surprise reaction to emergencies or otherwise, from translating into excessive flight control surface movements. Notionally, this allows pilots to react quickly to an emergency while blunting the effect of an excessive control input resulting from ""startle,"" by electronically limiting excessive control surface movements that could over-stres"
http://dbpedia.org/resource/Racing_wheel,Concept,Tool,FALSE,,,"A simulator racing steering wheel is a control device for use in racing video games, racing simulators, and driving simulators. They are usually packaged with a large paddle styled as a steering wheel, along with a set of pedals for accelerator, brake, and clutch, as well as transmission controls. An analog wheel and pedal set such as this allows the user to accurately manipulate steering angle and pedal control that is required to properly manage a simulated car, as opposed to digital control such as a keyboard. The relatively large range of motion further allows the user to more accurately apply the controls. Racing wheels have been developed for use with arcade games, game consoles, personal computers, and also for professional driving simulators for race drivers."
http://dbpedia.org/resource/64-bit,Concept,Concept,TRUE,,,"In computer architecture, 64-bit integers, memory addresses, or other data units are those that are 64 bits wide. Also, 64-bit CPUs and ALUs are those that are based on processor registers, address buses, or data buses of that size. A computer that uses such a processor is a 64-bit computer."
http://dbpedia.org/resource/Wireless_network,Concept,Concept,TRUE,,,"A wireless network is a computer network that uses wireless data connections between network nodes. Wireless networking is a method by which homes, telecommunications networks and business installations avoid the costly process of introducing cables into a building, or as a connection between various equipment locations. Admin telecommunications networks are generally implemented and administered using radio communication. This implementation takes place at the physical level (layer) of the OSI model network structure."
http://dbpedia.org/resource/Middleware,Concept,Concept,TRUE,,,"Middleware is a type of computer software that provides services to software applications beyond those available from the operating system. It can be described as ""software glue"". Middleware makes it easier for software developers to implement communication and input/output, so they can focus on the specific purpose of their application. It gained popularity in the 1980s as a solution to the problem of how to link newer applications to older legacy systems, although the term had been in use since 1968."
http://dbpedia.org/resource/Mobile_code,Concept,Concept,TRUE,,,"In distributed computing, code mobility is the ability for running programs, code or objects to be migrated (or moved) from one machine or application to another. This is the process of moving mobile code across the nodes of a network as opposed to distributed computation where the data is moved. It is common practice in distributed systems to require the movement of code or processes between parts of the system, instead of data."
http://dbpedia.org/resource/Mesh_analysis,Concept,Concept,TRUE,,,"Mesh analysis (or the mesh current method) is a method that is used to solve planar circuits for the currents (and indirectly the voltages) at any place in the electrical circuit. Planar circuits are circuits that can be drawn on a plane surface with no wires crossing each other. A more general technique, called loop analysis (with the corresponding network variables called loop currents) can be applied to any circuit, planar or not. Mesh analysis and loop analysis both make use of Kirchhoffï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s voltage law to arrive at a set of equations guaranteed to be solvable if the circuit has a solution. Mesh analysis is usually easier to use when the circuit is planar, co"
http://dbpedia.org/resource/Biasing,Concept,Concept,TRUE,,,"In electronics, biasing is the setting of DC (direct current) operating conditions (current and voltage) of an active device in an amplifier. Many electronic devices, such as diodes, transistors and vacuum tubes, whose function is processing time-varying (AC) signals, also require a steady (DC) current or voltage at their terminals to operate correctly. This current or voltage is called bias. The AC signal applied to them is superposed on this DC bias current or voltage."
http://dbpedia.org/resource/Millman's_theorem,Concept,Concept,TRUE,,,"In electrical engineering, Millman's theorem (or the parallel generator theorem) is a method to simplify the solution of a circuit. Specifically, Millman's theorem is used to compute the voltage at the ends of a circuit made up of only branches in parallel. It is named after Jacob Millman, who proved the theorem."
http://dbpedia.org/resource/Modified_nodal_analysis,Concept,Concept,TRUE,,,"In electrical engineering, modified nodal analysis or MNA is an extension of nodal analysis which not only determines the circuit's node voltages (as in classical nodal analysis), but also some branch currents. Modified nodal analysis was developed as a formalism to mitigate the difficulty of representing voltage-defined components in nodal analysis (e.g. voltage-controlled voltage sources). It is one such formalism. Others, such as sparse tableau formulation, are equally general and related via matrix transformations."
http://dbpedia.org/resource/Nodal_analysis,Concept,Concept,TRUE,,,"In electric circuits analysis, nodal analysis, node-voltage analysis, or the branch current method is a method of determining the voltage (potential difference) between ""nodes"" (points where elements or branches connect) in an electrical circuit in terms of the branch currents."
http://dbpedia.org/resource/Oracle_machine,Concept,Concept,TRUE,,,"In complexity theory and computability theory, an oracle machine is an abstract machine used to study decision problems. It can be visualized as a Turing machine with a black box, called an oracle, which is able to solve certain problems in a single operation. The problem can be of any complexity class. Even undecidable problems, such as the halting problem, can be used."
http://dbpedia.org/resource/MALPAS_Software_Static_Analysis_Toolset,Concept,Tool,FALSE,,,"MALPAS is a software toolset that provides a means of investigating and proving the correctness of software by applying a rigorous form of static program analysis. The tool uses directed graphs and regular algebra to represent the program under analysis. Using the automated tools in MALPAS an analyst can describe the structure of a program, classify the use made of data and provide the information relationships between input and output data. It also supports a formal proof that the code meets its specification."
http://dbpedia.org/resource/Perfect_Developer,Concept,Tool,FALSE,,,"Perfect Developer (PD) is a tool for developing computer programs in a rigorous manner. It is used to develop applications in areas including IT systems and airborne critical systems. The principle is to develop a formal specification and refine the specification to code. Even though the tool is founded on formal methods, the suppliers claim that advanced mathematical knowledge is not a prerequisite."
http://dbpedia.org/resource/Avionics_software,Concept,Tool,FALSE,,,"Avionics software is embedded software with legally mandated safety and reliability concerns used in avionics. The main difference between avionic software and conventional embedded software is that the development process is required by law and is optimized for safety.It is claimed that the process described below is only slightly slower and more costly (perhaps 15 percent) than the normal ad hoc processes used for commercial software. Since most software fails because of mistakes, eliminating the mistakes at the earliest possible step is also a relatively inexpensive and reliable way to produce software. In some projects however, mistakes in the specifications may not be detected until deployment. At that point, they can be very expensive to fix."
http://dbpedia.org/resource/ANSI/ISO_C_Specification_Language,Concept,Tool,FALSE,,,"The ANSI/ISO C Specification Language (ACSL) is a specification language for C programs, using Hoare style pre- and postconditions and invariants, that follows the design by contract paradigm. Specifications are written as C annotation comments to the C program, which hence can be compiled with any C compiler. The current verification tool for ACSL is Frama-C. It also implements a sister language, ANSI/ISO C++ Specification Language (ACSL++), defined for C++."
http://dbpedia.org/resource/PAT_(model_checker),Concept,Tool,FALSE,,,"PAT (Process Analysis Toolkit) is a self-contained framework for composing, simulating and reasoning of concurrent, real-time systems and other possible domains. It includes user interfaces, model editor and animated simulator. PAT implements various model checking techniques catering for different properties such as freedom from deadlock and divergence, reachability, LTL properties with , refinement checking and probabilistic model checking. To achieve good performance, advanced optimization techniques are implemented in PAT, e.g. partial order reduction, symmetry reduction, process counter abstraction."
http://dbpedia.org/resource/B-Method,Concept,Tool,FALSE,,,"The B method is a method of software development based on B, a tool-supported formal method based on an abstract machine notation, used in the development of computer software."
http://dbpedia.org/resource/Vienna_Development_Method,Concept,Tool,FALSE,,,"The Vienna Development Method (VDM) is one of the longest-established formal methods for the development of computer-based systems. Originating in work done at the IBM Laboratory Vienna in the 1970s, it has grown to include a group of techniques and tools based on a formal specification languageï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½the VDM Specification Language (VDM-SL). It has an extended form, VDM++, which supports the modeling of object-oriented and concurrent systems. Support for VDM includes commercial and academic tools for analyzing models, including support for testing and proving properties of models and generating program code from validated VDM models. There is a history of industrial usage of VDM and its tools and a growing body of research in the formalism has led to notable contributions"
http://dbpedia.org/resource/Verilog,Concept,Tool,FALSE,,,"Verilog, standardized as IEEE 1364, is a hardware description language (HDL) used to model electronic systems. It is most commonly used in the design and verification of digital circuits at the register-transfer level of abstraction. It is also used in the verification of analog circuits and mixed-signal circuits, as well as in the design of genetic circuits. In 2009, the Verilog standard (IEEE 1364-2005) was merged into the SystemVerilog standard, creating IEEE Standard 1800-2009. Since then, Verilog is officially part of the SystemVerilog language. The current version is IEEE standard 1800-2017."
http://dbpedia.org/resource/SystemVerilog,Concept,Tool,FALSE,,,"SystemVerilog, standardized as IEEE 1800, is a hardware description and hardware verification language used to model, design, simulate, test and implement electronic systems. SystemVerilog is based on Verilog and some extensions, and since 2008 Verilog is now part of the same IEEE standard. It is commonly used in the semiconductor and electronic design industry as an evolution of Verilog."
http://dbpedia.org/resource/Catapult_C,Concept,Tool,FALSE,,,"Catapult C Synthesis, a commercial electronic design automation product of Mentor Graphics, is a high-level synthesis tool, sometimes called algorithmic synthesis or ESL synthesis. Catapult C takes ANSI C/C++ and SystemC inputs and generates register transfer level (RTL) code targeted to FPGAs and ASICs."
http://dbpedia.org/resource/Dual_graph,Concept,Concept,TRUE,,,"In the mathematical discipline of graph theory, the dual graph of a plane graph G is a graph that has a vertex for each face of G. The dual graph has an edge for each pair of faces in G that are separated from each other by an edge, and a self-loop when the same face appears on both sides of an edge. Thus, each edge e of G has a corresponding dual edge, whose endpoints are the dual vertices corresponding to the faces on either side of e. The definition of the dual depends on the choice of embedding of the graph G, so it is a property of plane graphs (graphs that are already embedded in the plane) rather than planar graphs (graphs that may be embedded but for which the embedding is not yet known). For planar graphs generally, there may be multiple dual graphs, depending on the choice of pla"
http://dbpedia.org/resource/Randomized_algorithm,Concept,Concept,TRUE,,,"A randomized algorithm is an algorithm that employs a degree of randomness as part of its logic or procedure. The algorithm typically uses uniformly random bits as an auxiliary input to guide its behavior, in the hope of achieving good performance in the ""average case"" over all possible choices of random determined by the random bits; thus either the running time, or the output (or both) are random variables."
http://dbpedia.org/resource/Companding,Concept,Concept,TRUE,,,"In telecommunication and signal processing, companding (occasionally called compansion) is a method of mitigating the detrimental effects of a channel with limited dynamic range. The name is a portmanteau of the words compressing and expanding, which are the functions of a compander at the transmitting and receiving end respectively. The use of companding allows signals with a large dynamic range to be transmitted over facilities that have a smaller dynamic range capability. Companding is employed in telephony and other audio applications such as professional wireless microphones and analog recording."
http://dbpedia.org/resource/Amplitude,Concept,Concept,TRUE,,,"The amplitude of a periodic variable is a measure of its change in a single period (such as time or spatial period). The amplitude of a non-periodic signal is its magnitude compared with a reference value. There are various definitions of amplitude (see below), which are all functions of the magnitude of the differences between the variable's extreme values. In older texts, the phase of a periodic function is sometimes called the amplitude."
http://dbpedia.org/resource/Cassette_deck,Concept,Concept,TRUE,,,"A cassette deck is a type of tape machine for playing and recording audio cassettes that does not have a built-in power amplifier or speakers, and serves primarily as a transport. It can be a part of an automotive entertainment system, a part of a portable mini system or a part of a home component system. In the latter case it is also called a component cassette deck or just a component deck. A ""tape recorder"" is a more generic term to identify a device that usually has a self-contained power amplifier and either has a built-in speaker or comes packaged with one."
http://dbpedia.org/resource/Opposed-piston_engine,Concept,Concept,TRUE,,,"An opposed-piston engine is a piston engine in which each cylinder has a piston at both ends, and no cylinder head. Petrol and diesel opposed-piston engines have been used mostly in large-scale applications such as ships, military tanks, and factories. Current manufacturers of opposed-piston engines include Fairbanks-Morse, Cummins and Achates Power."
http://dbpedia.org/resource/Two-stroke_engine,Concept,Concept,TRUE,,,"A two-stroke (or two-stroke cycle) engine is a type of internal combustion engine that completes a power cycle with two strokes (up and down movements) of the piston during one power cycle, this power cycle being completed in one revolution of the crankshaft. A four-stroke engine requires four strokes of the piston to complete a power cycle during two crankshaft revolutions. In a two-stroke engine, the end of the combustion stroke and the beginning of the compression stroke happen simultaneously, with the intake and exhaust (or scavenging) functions occurring at the same time."
http://dbpedia.org/resource/V16_engine,Concept,Concept,TRUE,,,"A V16 engine is a sixteen-cylinder piston engine where two banks of eight cylinders are arranged in a V configuration around a common crankshaft. V16 engines are less common than engines with fewer cylinders, such as V8 and V12 engines. Each bank of a V16 engine can be thought of as a straight-8, a design that can be inherently balanced. Most V16 engines have a 45ï¿½ï¿½ï¿½ï¿½ï¿"
http://dbpedia.org/resource/Fairbanks_Morse_38_8-1/8_diesel_engine,Concept,Concept,TRUE,,,"The Fairbanks-Morse 38 8-1/8 is a diesel engine of the two-stroke, opposed-piston type. It was developed in the 1930s, and is similar in arrangement to a contemporary series of German Bombers aircraft diesels. The engine was used extensively in US diesel electric submarines of the 1940s and 1950s, as backup power on most US nuclear submarines, as well as in other marine applications, stationary power generation, and briefly, locomotives. A slightly modified version, the 38ND 8-1/8, continues in service on Los Angeles-, Seawolf-, and Ohio-class nuclear submarines of the US Navy. The 38 8-1/8 has been in continuous production since its development in 1938, and is currently manufactured by a descendant of Fairbanks-Morse, FMDefense, in Beloit, Wisconsin."
http://dbpedia.org/resource/Diesel_engine,Concept,Concept,TRUE,,,"The diesel engine, named after Rudolf Diesel, is an internal combustion engine in which ignition of the fuel is caused by the elevated temperature of the air in the cylinder due to mechanical compression; thus, the diesel engine is a so-called compression-ignition engine (CI engine). This contrasts with engines using spark plug-ignition of the air-fuel mixture, such as a petrol engine (gasoline engine) or a gas engine (using a gaseous fuel like natural gas or liquefied petroleum gas)."
http://dbpedia.org/resource/V12_engine,Concept,Concept,TRUE,,,"A V12 engine is a twelve-cylinder piston engine where two banks of six cylinders are arranged in a V configuration around a common crankshaft. V12 engines are more common than V10 engines. However, they are less common than V8 engines. Applications of V12 engines in the 21st century have been as marine engines, in railway locomotives, as large stationary power as well as in some European sports and luxury cars."
http://dbpedia.org/resource/Refractometry,Concept,Concept,TRUE,,,"Refractometry is the analytical method of measuring substances' refractive index (one of their fundamental physical properties) in order to, for example, assess their composition or purity. A refractometer is the instrument used to measure refractive index (""RI""). Although refractometers are best known for measuring liquids, they are also used to measure gases and solids; such as glass and gemstones."
http://dbpedia.org/resource/Must_weight,Concept,Concept,TRUE,,,"Must weight is a measure of the amount of sugar in grape juice (must) and, hence, indicates the amount of alcohol that could be produced if it is all fermented to alcohol, rather than left as residual sugar."
http://dbpedia.org/resource/EXtreme_Manufacturing,Concept,Tool,FALSE,,,eXtreme Manufacturing (XM) is an iterative and incremental framework for manufacturing improvement and new product development that was inspired by the software development methodology Scrum and the systematic waste-elimination (lean) production scheduling system Kanban(ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï
http://dbpedia.org/resource/Extreme_programming_practices,Concept,Tool,FALSE,,,"Extreme programming (XP) is an agile software development methodology used to implement software projects. This article details the practices used in this methodology. Extreme programming has 12 practices, grouped into four areas, derived from the best practices of software engineering."
http://dbpedia.org/resource/Engine,Concept,Concept,TRUE,,,"An engine or motor is a machine designed to convert one or more forms of energy into mechanical energy. Available energy sources include potential energy (e.g. energy of the Earth's gravitational field as exploited in hydroelectric power generation), heat energy (e.g. geothermal), chemical energy, electric potential and nuclear energy (from nuclear fission or nuclear fusion). Many of these processes generate heat as an intermediate energy form, so heat engines have special importance. Some natural processes, such as atmospheric convection cells convert environmental heat into motion (e.g. in the form of rising air currents). Mechanical energy is of particular importance in transportation, but also plays a role in many industrial processes such as cutting, grinding, crushing, and mixing."
http://dbpedia.org/resource/Mechanical_advantage,Concept,Concept,TRUE,,,"Mechanical advantage is a measure of the force amplification achieved by using a tool, mechanical device or machine system. The device trades off input forces against movement to obtain a desired amplification in the output force. The model for this is the law of the lever. Machine components designed to manage forces and movement in this way are called mechanisms. An ideal mechanism transmits power without adding to or subtracting from it. This means the ideal machine does not include a power source, is frictionless, and is constructed from rigid bodies that do not deflect or wear. The performance of a real system relative to this ideal is expressed in terms of efficiency factors that take into account departures from the ideal."
http://dbpedia.org/resource/Orbital_mechanics,Concept,Concept,TRUE,,,"Orbital mechanics or astrodynamics is the application of ballistics and celestial mechanics to the practical problems concerning the motion of rockets and other spacecraft. The motion of these objects is usually calculated from Newton's laws of motion and the law of universal gravitation. Orbital mechanics is a core discipline within space-mission design and control. General relativity is a more exact theory than Newton's laws for calculating orbits, and it is sometimes necessary to use it for greater accuracy or in high-gravity situations (e.g. orbits near the Sun)."
http://dbpedia.org/resource/Human_skeleton,Concept,Concept,TRUE,,,"The human skeleton is the internal framework of the human body. It is composed of around 270 bones at birth ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ this total decreases to around 206 bones by adulthood after some bones get fused together. The bone mass in the skeleton makes up about 14% of the total body weight (ca. 10ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½11 kg for an average person) and reaches maximum density around age 21. The human skeleton can be divided into the axial skeleton and the appendicular skeleton. The axial skeleton is formed by the vertebral column, the rib cage, the skull and other associated bones. The appendicular skeleton, which is attached to the axial skeleton, is formed by the shoulder girdle, the pelvic gi"
http://dbpedia.org/resource/Evolutionary_robotics,Concept,Concept,TRUE,,,"Evolutionary robotics is an embodied approach to Artificial Intelligence (AI) in which robots are automatically designed using Darwinian principles of natural selection. The design of a robot, or a subsystem of a robot such as a neural controller, is optimized against a behavioral goal (e.g. run as fast as possible). Usually, designs are evaluated in simulations as fabricating thousands or millions of designs and testing them in the real world is prohibitively expensive in terms of time, money, and safety."
http://dbpedia.org/resource/Fitness_approximation,Concept,Concept,TRUE,,,"Fitness approximation aims to approximate the objective or fitness functions in evolutionary optimization by building up machine learning models based on data collected from numerical simulations or physical experiments. The machine learning models for fitness approximation are also known as meta-models or surrogates, and evolutionary optimization based on approximated fitness evaluations are also known as surrogate-assisted evolutionary approximation. Fitness approximation in evolutionary optimization can be seen as a sub-area of data-driven evolutionary optimization."
http://dbpedia.org/resource/Particle_swarm_optimization,Concept,Concept,TRUE,,,"In computational science, particle swarm optimization (PSO) is a computational method that optimizes a problem by iteratively trying to improve a candidate solution with regard to a given measure of quality. It solves a problem by having a population of candidate solutions, here dubbed particles, and moving these particles around in the search-space according to simple mathematical formula over the particle's position and velocity. Each particle's movement is influenced by its local best known position, but is also guided toward the best known positions in the search-space, which are updated as better positions are found by other particles. This is expected to move the swarm toward the best solutions."
http://dbpedia.org/resource/Tabu_search,Concept,Tool,FALSE,,,"Tabu search is a metaheuristic search method employing local search methods used for mathematical optimization. It was created by Fred W. Glover in 1986 and formalized in 1989. Local (neighborhood) searches take a potential solution to a problem and check its immediate neighbors (that is, solutions that are similar except for very few minor details) in the hope of finding an improved solution. Local search methods have a tendency to become stuck in suboptimal regions or on plateaus where many solutions are equally fit."
http://dbpedia.org/resource/Local_optimum,Concept,Concept,TRUE,,,"In applied mathematics and computer science, a local optimum of an optimization problem is a solution that is optimal (either maximal or minimal) within a neighboring set of candidate solutions. This is in contrast to a global optimum, which is the optimal solution among all possible solutions, not just those in a particular neighborhood of values."
http://dbpedia.org/resource/Harmony_search,Concept,Concept,TRUE,,,"This is a chronologically ordered list of metaphor-based metaheuristics and swarm intelligence algorithms, sorted by decade of proposal."
